rebalance_date,training_end_date,universe,method,fund,ticker,weight
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,PSA,7.276798804250074e-18
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,QCOM,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,SBUX,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,SHW,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,SLB,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,SO,2.4389337659024978e-18
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,T,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,TMUS,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,TRX-USD,0.05439178980253957
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,TTWO,1.905433205924284e-17
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,UPS,1.5259624455543577e-17
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,USB,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,V,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,WFC,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,WMT,0.0
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,XLM-USD,2.3716014244561522e-17
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,XOM,0.0001607886843690605
2023-09-01,2023-08-31,Combined,Tangency,Combined Tangency,XRP-USD,0.024055512940338915
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,ABBV,0.3511719058313985
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,ABT,1.8530944710803957e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,ADA-USD,3.6096123119722034e-18
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,ADBE,2.416989922238149e-18
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,AEP,4.3135823007248e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,AMD,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,AMGN,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,AMT,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,BA,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,BCH-USD,3.2713677298499573e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,BTC-USD,8.072973617161241e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,CAT,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,CCI,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,CMCSA,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,COP,5.1124772521149425e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,CVX,1.2944495450779953e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,D,6.215652962618943e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,DD,2.4046823263323958e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,DIS,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,DOW,1.231737625434754e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,DUK,2.210881188000612e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,EA,4.0540248812259694e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,EOS-USD,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,ETC-USD,0.02377598859929487
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,ETH-USD,0.02229496693015238
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,GE,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,GILD,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,GS,9.118727519783786e-18
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,INTC,4.305425551858006e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,KO,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,LTC-USD,4.037761848638687e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,MMM,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,MRK,1.0830301214433217e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,MS,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,NEE,1.05555477240586e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,NEM,2.010303786090794e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,NKE,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,NUE,0.13595829277948343
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,NVDA,0.31449723223523685
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,O,9.098385810180069e-18
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,OXY,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,PLD,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,PSA,5.3388044556212916e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,QCOM,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,SBUX,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,SHW,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,SLB,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,SO,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,T,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,TMUS,2.85397512601619e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,TRX-USD,0.07537981106179752
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,TTWO,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,UPS,3.7341852403427456e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,USB,1.312724203619673e-18
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,V,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,WFC,3.3283135764785984e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,WMT,2.7252261180335366e-17
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,XLM-USD,0.0
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,XOM,0.0549039546947339
2023-10-02,2023-09-29,Combined,Tangency,Combined Tangency,XRP-USD,0.022017847867902143
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,ABBV,0.32628937377471245
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,ABT,1.9765045683661395e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,ADA-USD,4.3645445565601866e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,ADBE,2.9634673585068496e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,AEP,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,AMD,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,AMGN,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,AMT,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,BA,2.054008083039908e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,BCH-USD,3.3488673495075557e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,BTC-USD,0.05758705939521905
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,CAT,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,CCI,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,CMCSA,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,COP,5.754779732888669e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,CVX,5.3282139406514035e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,D,2.1900415743689483e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,DD,2.2628196182971178e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,DIS,3.6045018929889035e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,DOW,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,DUK,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,EA,4.45437440188019e-18
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,EOS-USD,3.2159678800833566e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,ETC-USD,0.016009974305357635
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,ETH-USD,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,GE,6.732697184252781e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,GILD,0.03787198933467536
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,GS,4.7588563072660885e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,INTC,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,KO,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,LTC-USD,9.986050307610504e-18
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,MMM,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,MRK,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,MS,2.1586345657848385e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,NEE,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,NEM,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,NKE,8.358900015934993e-18
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,NUE,0.13398794695894162
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,NVDA,0.30651196225847294
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,O,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,OXY,0.01707248124402299
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,PLD,2.0774041061431514e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,PSA,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,QCOM,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,SBUX,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,SHW,1.3677046667571357e-18
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,SLB,3.5011006298750666e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,SO,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,T,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,TMUS,6.198540293955196e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,TRX-USD,0.07455718086216308
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,TTWO,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,UPS,1.429575394324038e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,USB,4.2223573519949415e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,V,1.59645879869216e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,WFC,9.014503517109821e-18
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,WMT,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,XLM-USD,5.815850808385704e-17
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,XOM,0.0
2023-11-01,2023-10-31,Combined,Tangency,Combined Tangency,XRP-USD,0.030112031866434047
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,ABBV,0.31941097141894453
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,ABT,5.34571855225269e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,ADA-USD,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,ADBE,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,AEP,2.154172966846388e-17
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,AMD,3.241689154650011e-17
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,AMGN,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,AMT,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,BA,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,BCH-USD,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,BTC-USD,0.070244291236934
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,CAT,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,CCI,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,CMCSA,1.8710204394031032e-17
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,COP,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,CVX,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,D,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,DD,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,DIS,6.593292215319999e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,DOW,7.625457579826108e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,DUK,1.680173329562882e-17
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,EA,5.4139898511783885e-17
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,EOS-USD,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,ETC-USD,0.016690855409277405
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,ETH-USD,0.004990073959471825
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,GE,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,GILD,8.445934923662073e-17
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,GS,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,INTC,1.2130448025989615e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,KO,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,LTC-USD,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,MMM,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,MRK,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,MS,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,NEE,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,NEM,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,NKE,2.481794289347628e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,NUE,0.18401647223831402
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,NVDA,0.3224312474904885
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,O,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,OXY,9.720537856582875e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,PLD,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,PSA,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,QCOM,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,SBUX,6.73728781635323e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,SHW,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,SLB,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,SO,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,T,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,TMUS,8.001374028512582e-17
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,TRX-USD,0.06656864033501551
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,TTWO,4.928978342203575e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,UPS,9.637634495990227e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,USB,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,V,1.1553406939473945e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,WFC,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,WMT,5.524815870635444e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,XLM-USD,0.0
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,XOM,2.5766619794401097e-18
2023-12-01,2023-11-30,Combined,Tangency,Combined Tangency,XRP-USD,0.01564744791155395
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,ABBV,0.024200185420998405
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,ABT,0.020316625984844596
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,ADA-USD,0.010316636369772869
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,ADBE,0.016329843821231125
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,AEP,0.021618597703282127
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,AMD,0.014796961681412512
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,AMGN,0.021218603402496233
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,AMT,0.016985413408867306
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,BA,0.009730747205725096
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,BCH-USD,0.011298646582655976
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,BTC-USD,0.01474694308099363
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,CAT,0.016507757506786735
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,CCI,0.018053634712264444
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,CMCSA,0.018000121686070507
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,COP,0.01108467169554253
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,CVX,0.012205748675158494
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,D,0.017707686553338438
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,DD,0.014259296965437745
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,DIS,0.01563612178402173
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,DOW,0.01206842980377215
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,DUK,0.017240045195107072
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,EA,0.028387063109464598
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,EOS-USD,0.011943402899842661
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,ETC-USD,0.012170222532932758
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,ETH-USD,0.011071670801851789
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,GE,0.013346718852041374
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,GILD,0.03288187735765583
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,GS,0.013160681558444
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,INTC,0.01439071882176745
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,KO,0.020356017725059024
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,LTC-USD,0.011632729343364562
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,MMM,0.019864417154346968
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,MRK,0.02470597409921961
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,MS,0.011754841114707084
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,NEE,0.017337039963926545
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,NEM,0.034601259668779895
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,NKE,0.018308372520532624
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,NUE,0.014233131546852715
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,NVDA,0.013171732297433809
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,O,0.013978196664487621
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,OXY,0.009075265179422311
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,PLD,0.015397835705595995
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,PSA,0.02272108754037804
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,QCOM,0.014837194227181426
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,SBUX,0.01516614713310068
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,SHW,0.017498670186760858
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,SLB,0.010708623802127845
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,SO,0.016170384213752782
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,T,0.019525697613036724
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,TMUS,0.019096832966918227
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,TRX-USD,0.012660973300175078
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,TTWO,0.026535911894368002
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,UPS,0.02126648172885626
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,USB,0.012759779150327673
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,V,0.015333568006078671
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,WFC,0.012079126358034523
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,WMT,0.030386652275224732
2021-01-04,2020-12-31,Combined,Risk Parity,Combined Risk Parity,XLM-USD,0.010887084288074679
